,page_id,region_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_x3,bbox_y3,bbox_x4,bbox_y4,region_text,wayang_type,article_genre,event_city
3698,UM-1968-03-19-4,1501095,5443.0,5092.0,6077.0,5092.0,6077.0,7008.0,5443.0,7008.0,ڤووهفق دݢڽ کوو٢1 المت تيلسق کفچجا بنن سکأوي هاسون ڤرومفق هفݢوڠ وايڠ فرومعق بيلا اي چوب ڤوݢيس ڤفوروس ففݢوڠ ک تاهون سدڠ مفيرا واڠ مڠڠکف فرومفق ترسڽوة يڠ داتڠ مرومفق دفچاينن دهفݢوڠ هاوي بيت٢نيبا٢ موا اووڠ دسيتي تله دتيمچق اوله فرسيوة کوڠ سڠء 52 مخورة جحروچاکڤ  سڠورڠ ڤنوکڠ ففوروس، يرل2 ݢنو وايڠ سن چات بروسنتر داهون، برسام ڤنوݢفن 1بفوه 18 مرج سيان أبسڠ٢ کو تيف چواݢن کأه لن الت 943 ماݢي نادي 2فسيي سيواه يو ,other_or_undetermined,other,
3699,UM-1968-03-23-10,1502066,3045.0,3389.0,3779.0,3389.0,3779.0,5348.0,3045.0,5348.0,دڠن دمکين، دسمك تم4 علايو 3ي کاݢن يڠ بوکن اورڠ٢ فلواڠ يڠ سام باڽق کفد قوم منتري بسر ايت منݢسکن بوکن ملايو مڠأڠݢف رلچاڤمن رڠمݢية دان لبيهڽ دري درما بهوا اداله ساله باݢي اورڠا فروجيق٢ فمباڠو نن ايت ادايه ممبري فربلنجأن ممبينا باڠو لن تسبوة تله دبيأياي اوله کراجأن سبايق سمبيلن ريبو فمودل يڠ کبا ڽقکنڽ ترديري دنو کوة، فورة ديقسن مرسميکن نوا دان فڠݢوڠوايڠ هون سان بسر ايت برکات رومه اورڠ٢ سي، يڠ برݢ 14 ريبو دڽ سريي (دهنور) ممل سحي ڤأ [بل کفد اورڠ٢ ملايو سأج وار بندر هاڽ ممبري ڤندودق٢ لو کوة فمبوکأن باڤو لن تنکل ”فلنچارن دايرو٢ ايلين منت  ڽمکين رنمݢية,other_or_undetermined,other,
3700,UM-1968-03-25-11,1502629,2544.0,2382.0,3283.0,2382.0,3283.0,6023.0,2544.0,6023.0,"دمر ݢه سايڠ، 11 وايڠ کولية، 11.30 درت بربتا“ 11.35 لمه ݢمالي 11.45 بچأن ڤرأن، 11.55 بر ماري منري 10.30 1O.10 ليده فڠارڠ. O.15 30.() فمبر بتن کبت، 9.50 45. داودارا،5 ورت بربن، 3.10 فرک فاسران] سليڠن. 5.15 فر منتأنسو کرامي، 5.45لافوران 7.30 چربنا منمات ݢلف. 8 T5.6 رمفا بن مانم. 6.30 هاݢم. 7 سليڠن،7.05 او لاسن 4. حصحم د مليسيا"" 4.45 ڤلاجران ديواسر 23 ديند ڠ تيراو، 3.30 زهفى سنندوڠ مالم، 10 ورت برينا، دوامة، 4.30 اور کيس راديو 5.59 ڤبسمخا سوري"" 0 زافين. 6.15 ددي انن بريتا? 7.15 هيبوران مالم، هبيبوراک سمببل سدارفن.ک بهاس داودارا، 6.30 يڠ مغرب ورت بر ب 8.10 بربنتا دأيره. فمياڤونن ديسا، 9فبليهن فندئر 6.45 ݢمبيرا ريا. 7 رلو ڠن سفينتس لالو، 7.05 دبنک دان لا ݢو، 7.30 ورت بربتا، 7.40 10.30 فرمننأن ڤوم ايبو، 1 1 12.30 ايرامأ رلچق، 1 درڠ 6.45 فنتس موسيق، 9 سياأرن 12 فخممو من فنڠ:2 سبارن کسکو له٢ 8.30 ورت بريتا، 8.40 سليڠن. رنچانمن،12.02 ڤيصه دانلاکو کسکو له٢. 10 مجله وا لبنا O.35 هببوران النستزومينتل نيمور تڠه، 0.30 دعأ همبامو ڤأݢي: 60 رڤمݢاسن رلچ اڠمن يسڠ٢. 6.05 ايراما فاݢي ورت بربنا، 11.05 دالم کذلڤن 6.02 بسان ڤرأن، 6.15 لاکو 0ݢ.1 ور بر ببنا“ ور کبس دا3له ملمسمما 1T.30 اتيکا فنچر اݢم ݢنه ]سليڠن هببوران نڠهار سوکن هارين،  سليڠن اݢام  ففيري: سمور"" ڠرك رمفي?",puppetry,media_content,
3701,UM-1968-03-27-12,1503264,2346.0,6184.0,3083.0,6184.0,3083.0,8301.0,2346.0,8301.0,برجمفا دڠن مئو نتوڽ يکس دݢليده دان دسمفيڠ ترݢليمفڠ دداڤتي ڤيتتو داڤور دومهڽ يرسليرق خ دشککي مرومفق دان مڽرڠ ݢاچيڽ تله ڤرݢي منونتون بهوا مليهة کادأن ترسبوة دي ڤون مئاهن دوا اورڠ فمودا اووڠ ايت ابن سدڠ دناهن اݢي کوڠ برنام کو هوڠ فوڠ. 24 تاهون، قد اول مالم نادي دي دان ستورڠ اورڠ ايبون ف ݢيرا٢ جم 12 تفهمالم. هيتاکڽ رسبوة ڤيهق ڤوتيس قله نتوق دسوأل دان دسياسڤ دان اصيل دري کس٢ عشرورة سورڠ انق ݢوڠ. ڤون تروس ممڠݢيل فوليس مرڠ رتوموراڽ دڠن داوه. قيڠݢل کتيكک باݢيق سمتروو سرڠ لانر بلاکلڠ مريك. ڤچه بارڠ٢ رتفݢوتجواب سڠورڠ دکاين. کتوا٢ السون يت دي فله وايڠ داڽ سمکارڠ کو ݢوڠ. فمت و4,other_or_undetermined,other,
3702,UM-1968-03-28-10,1503474,3040.0,6210.0,3787.0,6210.0,3787.0,7660.0,3040.0,7660.0,هوجن لبة بارو٢ اين دان هاڽ دافة فادم ستله تورن کماراو ايت، سباڽق امفة بواد يت سکارڠ تيڠݢل منومفڠ درومه سمننارا دافد بارو يسڠ سمننارا ايت، داتم ماس چيء ز بيده يڠ تله ݢروݢين يه سرببو رڤݢيه دان تيڠݢل رومه ملايو دانن لبه سريبو کرو مه دهارفکن دافة دديريکن دڠن کننسات همنو لتنو ابکر کبون ݢته تله تر باکر کبݢارن ايت بلاکو برچ نن چيران سمنتارا الڤنا بنتوان اورڠرامي وايڠ دفکن سروم فو ليدوق جسبسان٢ دري اڤي د ڤور سهلي سنڠيڠݢڠ ل رسسلڽ ترڤفسا سمو رڠ يو اڠ ,other_or_undetermined,other,
3703,UM-1968-03-28-10,1503477,4594.0,5246.0,6047.0,5246.0,6047.0,8474.0,4594.0,8474.0,وفر بنتر تيليفون دان فيون٢ (431) (1) فصل 133 (1) اوندڠ٢ بوروه. نمبر 40 تاهون سموا ماجيکن دسيڠافورا هندقله مڠمبيل فسرها تيڽ بݢر ج تو برهوبڠ دڠن فرنيݢأن سبواه فجابة، برݢاجي تيدق لبه درفد -85001 سبولن دان تيدق ترماسوق اورڠ٢ يسڠ دالم اتو برهوبڠ دڤن فرنيݢأن سبواه کدي، برݢاجي تيدق به درفد -40 سبولن دان ترماسوق سبارڠ اورڠ يڠ تبدق يڠ بکرج دالم ”کراني فراوسهأن، برمعنى سبارڠ اورڠ يڠ ممبواة فکرجأن کرالي رݢاجي تيدق لبه درفد -)8500 سبولن دان ترماسوقجوݢ سندقله دکمو کاکن کفد فسورهجاي بوروه، ها بلوق رود فتي سورة 178)، سيڠافورا 5 سليواتڽا فد 54 هاريبولن کتيݢ٢ فصل اين ممرلوکن مريک مڠموکاکن کڽتأنا مڠنأي سموا فکرج٢. فنولڠ٢ کدي، کراني٢ دان کراليا فريل، 1968. سسئورڠ ماجيکن يڠ دتتفکن ايت، ادالا ملاکوکن سوات کسلاهن دان افبيل ددافتي ساله بوله ايستيله ”فکرج برمعنى سئورڠ توکڠ، ميکنيک يڠ لايق ااتم سئورڠ بوروه سمأد دياڽ چکف اتو تيدق دان کندرأن برکواس بکرج دسبواه فڠݢوڠ وايڠ انتوق منجوال اتو مرقسا تيکية٢ ٢ا تو کيتأن٢ ترسبوة، هندقله ممنتا درفد جباتن بوروه. بوراڠ٢ نتوق ملقسانکن اتو مڠلولاکن فکرجأن فکرج٢ يڠ دباوهڽ کڽتأن٢ باݢي ماس يڠ براخر 28 هاريبولن مرچ. 1906م سسئوار ڠ ماجيکن يڠ بلوم منريما بوراڠا باݢي مڠيسمي کاکيتاڠن٢ کراني ڤسو ک ا نو ݢاجين مريک، منورة فرکارا ماسيڠ٢ اب) فصل 46 (1) اوندڠ٢ فکرجأن فنولڠ کدي مننجوقکن فننتوة٢ تمفة دودق مريک، تتافي برمعني سبارڠ اورڠ يڠ ترماسوق اورڠ٢ يڠ برچواتن فڠوروس، کرالي برجواتن فڠوروس، فکرج٢ اتو اورڠ٢ - ݢاجي. (ت) فصل 42 (1) اوندڠ٢ ڤکرجأن کرا لي ين تيدق ترماسوق اورڠ ݢاجي، فنولڠ کدي، ايستيله ”کرالي، برمعنى سبارڠ اورڠ ترماسوق سبارڠ اوارڠ يسڠ بکرج داام نمبر 13 ناهون 1657: دان جنترا باݢي اوروسن فرنيݢأن، کچوالي ڠمبربتاهو نمبو 40 ناهون 1957م ابستيله ”فنولڠ کدي يت اکن دبري فرچوما. دکناکن دندا -400 1953 فراوسهأن. دالم فنچاݢ فينتو ترهادف:- فݢر ج٢ ده,other_or_undetermined,other,
3704,UM-1968-03-29-9,1504040,2582.0,1370.0,3330.0,1370.0,3330.0,2973.0,2582.0,2973.0,"سند لحري فتا لى٢ مينولڠ کننا ونن هيبوران ساج هان منو ننون دان تنيدق منليتي دڠن منداڽم دسر ڠ فڽاکيه، فتالى٢ هندقلا جباتن فرتا لين تيݢ ݢولوڠ فيلم رسڠکوتن دڠن فرتاليين مودرن سݢل فرتنجوقئن ايت، يڠ بوله سݢرا مڠادو کفجا به فر تا لين سفاي دافه سݢرا فول دتنتوکن لتوق ممبري ننچوق اجر کفد کنا فو کوء فادي سلنجو نن دو کچبنان و بة التوق مڠهافوسکن فيا کيا بڠ ڽاوق يکينو"" اين لاݢي، جݢ ددافتي وايڠ ايت سباݢي کبا ڽقکن فتا لي٢ سڠݢهفون مرلو کن بلنچا منرئمکن بهو تله ميدباکن ننافي فݢاوي فتا لي٢ رسر",film,other,
3705,UM-1968-03-31-5,1504512,228.0,4138.0,982.0,4138.0,982.0,8285.0,228.0,8285.0,"النه.. سبيب يوسف دان مادي اکن تيدق اد جالن منعجو بکن ساي کاني فرتام ساي سقسيکن بيلا مولا? سمفي درومه سيوا ساي دکوالا لمفور فرت دسيني دولو. سکارڠ سسوده سفرت اين تيدق لاݢي ممر لجتکن کات دفرهنتين کريتافي، دائم يس ڠيڠتکن سودارا جاڠن ترسڠکوة سمولا کفد تلاته فمودا دان فمودي جرمن يڠ برداݢف دان ڤينڤيا تيݢ ميڠݢو ساي يساڽ دبندر هيتلر اين. ڤمننداڠن فد کاون٢ يلا سناي تيدق کلوار اتو ”دسمفيڠ مناري انتوق مالم جوݢ التوق منچاري مستر رئمݢية. کالوسودارا ککلب دڠن ݢاديس اجرمن اين دودق 2 اتو 3 اورڠ دساتو ميجا تنفا ساي چوما ربوال دان کتاوا ساي ترايڠة سمفوق سممکا لا تيدق اد اف٢ کرج وقت مالم. 3و تا. جوݢ تنتڠ کݢمارن ݢاديس٢ جرمنفرݢي مڠهيبورکن هاتي، مريک ککلب٢ کامي سام٢ کتاوا. سمبيل بن٢ منداتڠکن دالم کريتافي دان دتفي٢ دما٢ برچاکف لنتي مالم ننتي، سودارا اکن کتمو ککلب٢ مأݢم تنفا تمن للاکي سودارا منجادينمن هيدوفن،"" مناڠيس اورڠ دمليمني رامي تمن للاکي،""، ترڠمڽ لاݢي خڤهو ستي٢ کجالڽ جوابڽ برجناک جوݢ دوتا تردافة فر استيوا ايسسن ڤوي سݢن دان سيلو ايت. يڠاتن نوچو جوݢ. منروسي فڠالمن تأ? ”جاڠن٢ سودارا سکالي کاون ايت مڠيڠنکن در چيوم دخلايق دي منچر بتاکن ترا يڠة لبن فد چيچيله هيتلر ”نيغوق وايڠ مڠاجق سساي بر جناک د بسرلين دوفا تاڤي تدف ر استبوا٢ سأي فنتافي دجالن فورك مماي. ساي سه",other_or_undetermined,other,
3706,UM-1968-04-01-11,1504623,2527.0,696.0,3271.0,696.0,3271.0,2602.0,2527.0,2602.0,"فاسران(سليڠن، 5.15 فرمنتأن 5ورت بريتا، 5.10 هرݢ سوکرامي. 5.45 لافوران سوکن 0 زافين. O.15 ديوان بهاس ماݢم. 7 سليڠن، 7.65 اولاسن 7.30 چريتا متمات ݢلف. 8 9.50 سنندوڠ مالم. 16 ورت 0.15 ماري مناري“ 10.30 سوري، 4 اور کيس حمنهدولمه 30. 4. ڤلاجرال دبواس داودارا. هاربن، 5.50 فيستا سوري، داودارا، 6.30 بڠ مغرب]سليڠن T1 .39 ورت برلت“ TT.25 لمه درلن“2.15 هببوران عيلم فندڤر"" 9.30 فمبربنا کيت. 4.30 اور کيس رادبو مليمسبا ورت بريتن، 5.10 بربتأ دأيره، ليده فڠارڠ دڠرله سايڠ، 15 وايڠ کولية ڤيلبڠن ݢمالي"" 45. 11 بچأن ڤرأن 11.55 برکه الهي، 12 نݢنراکو 6.15 رمڠاأ بن هلم. فمبائو نن ديسسا. 9 بربنن""1O.10 اݢاڠ",puppetry,media_content,
3707,UM-1968-04-01-9,1504812,3267.0,5335.0,4016.0,5335.0,4016.0,7112.0,3267.0,7112.0,ماسيڠ٢ انتوق بالي ترسبوة. کݢو نأن کيراا 1.500 اورڠ کورو بممر ايت کمد بن ميتاکن ببراف اچارا جوݢ دا نناران ترماسوق مڠادکن فر تنجوڤن بليو لالو مبرو اورڠرامي دان بدان٢ کبجيکن دلݢري اين اݢر دافة ممبريکن بنتوان فرفوستکأن ايت اکن ممبري فلواڠ انتوق منا افتکن دممن توجوان التوق مڠݢنتيکن تيدف سسواي دڠن وايڠ ݢمير فاسر ريا دان چأن يڠ اد سکارڠ چيئݢو محمد حسين، برکات، فلاجر٢ يڠ منيڠکأ رامي هاري اين، اوجر چييݢو بالي فرفوستکأن اين دبين سدڠ داتور باݢي فلاجر٢ دسکوله اين تر سبوق مسمل سسسمين فمنتاسمن٢  بيلائمن بيليق کران درما تافه بالي,film,live_event,
3708,UM-1968-04-02-10,1504855,4605.0,4069.0,6064.0,4069.0,6064.0,8395.0,4605.0,8395.0," 40-1,200 (ترماسوق ابجلاءون سارا فرموهنن٢ اداله دفلاوا درفد ورکانݢارا مليسيا انتوق يڠ برعمور دالتارا 21 فمومن٢ هندقله مڽرتاکن ساتو سمفول سورة برستيم يڠ سڠݢ 35 تاهون دان مستيله ممفو ڽأي فرتو ببنا يڠ سأمفام.ايت دان جوݢ کفد چالون٢ يسڠ (ب) راواتڽ فراو بانن فرچوما انتوق کساکيتاڠن دان انتوق بوتير ا لنجوة منتاته دڤن منوليس، مڽتاکن مباݢ فموليهن دان فڽاتوان تانه تݢارا، تيڠکة 2، باڠو نڽ دو لاءين٢ يو ليبرسيتي يڠ دا کوءي T4 5200_422 دتمبه دڠن ابعلاعون ڠالمن يڠ برکأيتن تيدق ݢورڠ دري مفو بأي سديکية فڠالمن دالم کبيجقسنأن فڽليأن مڠنأي ݢاجي فرمولاءن انتوق لنتيقئنا داتس برݢنتوڠ کفد فڠالمن. لاءينا فأيده يڠ دبريکن التوق سموا کا کيتاڠن ايلاءون رومه. قدر ايلاءون رومه يڠ برايݢوة اکڽ فجابة٢ کراچأن، جان کرني، توار لمفو.. سفاي سمڠسي چالون٢ يڠ ممفوڽأي کلولسن ملايو) اتو يڠ ستارف دئنڽ دنمبه دڠن کورسوس٢ يڠ داوروسکن اوله فوسة فڽليديڤئن ݢته اتو کلولسن ديݢري دري يو نيبرسيتي ملاي وله چوݢ دفرتيمبڠکن التوق جواتن کيڠسيأ سميجيل فلاجران مليسيا (جوروممسن و تير٢ فنوه مڠنأي کلايقئ دان فڠالمن کفد ستيأو سها، کأو تمأن اکن دبريکن کفد چالون٢ يڠ تله منجالني بوعلامه سنديري (4 ٢ ”و) برسام دئن فرموهنن٢ مريك. دنمڽه دڠن 2 ناهون فڠالمن فنتد بيران. کفجاية اين تيدق ليواة دري 15 هاريبولن افريل. 1908 عاڽ مريك يڠ ممڤوڽأي کلايقئن٢ دان فڠالمن نرلو مموعن 8580) 30 - 760 بار کچکافن ]800  فررفيشنل ..O.T).4 اتو جلO.4 سارا هيدوف منورة قدر سکارڠ. فڠتهوان يڠ بأيک دالم بهاس لمباݢ فموليهن دان فڽاتواڽ تانه نݢارا فر تا لين 8 کو ) 20 20  2 تاهون دالم کرج تيدق لبه 35 تاڠون جواتن٢ يڠ برايکوة دئن لمباݢ. اين جالون٢ مستيله 0 109 کمڠولن وايڠ سيمڠا لن:- د اݢه ڤنتمڠ -OOو فيتوفه). 1. ڤݢاوي ڤنتدبير (ݢلاکي): T5T4 ستية ݢته اتو کلاڤ ساوية دباير ڤد سبولن: ݢاجي ڤوݢو“ 849 -29 5T2 -700 ليڽ چو تي ريحة. 00 و 2,03 فکرج 239 [مما ݢف ڤيلبيه (ݢاکي) کلو ارݢ، کاجي کلا ڽبڤتن دان نڠݢ ݢاچي کلا يقئن. فڠالمن نرماسوق: سݢسولڠ تڠݢي (ت) () () ",other_or_undetermined,other,
3709,UM-1968-04-03-5,1505289,2517.0,5231.0,4060.0,5231.0,4060.0,6676.0,2517.0,6676.0,"سدڠ منعماني سانبيه ڤل هاکم ترسبوڠ دانتارا بڠ مڠيکوفي کورسوس ابيت تردافة امفة أوايڠ وأنيتا ݢمبر أنس کلبهاتن منتري ڤنراڠن، أ. سنو دان فئرا چمفوت هئئري بسر ڤدح سبد اسمد ڠنهابالدلبن٢ بڠ دڤرکنلکڽ ابت سکاڠ سدڠ مڠيکوني مجلس بڠ سئرهان ايت نله برمولا فد کيرا٢ ڤوکل 7.30د4ݢه مجلس فرسبوة نله دحاضري اوله منتري ڤنرائن دان فبياري، فوان سبد زبينالها بدان فاکر درييو نيسکو رتاون٢ برنام (بربتا ناشيونل ملبسبا) نله دادکن دفوسة اخبأو کوالا کمفور 2 اڤربل  ساتو مجلس سانيه کران مفن کنلکڽ بأيت دوا اورڠ ݢاديس ملايو دان دوا اورڠ لاݢي تادبس چيئه نوهڽ ابه. چيه. داکس. کتوا ڤڠارڠ دان ورناوڽ٢ اخباد نمفانڽ کووسوس کورناوان داببو فجا به برنام دسبني سبلا تڠݢاو! جاݢ امفڠ ماݢم تادي ا براخر ڤد فوݢل 9.33 مالم. . سڠو عبداݢرجم"" ففوروس بسر برتام. ورتاو٢ برنام",film,live_event,Kuala Lumpur
3710,UM-1968-04-04-3,1505530,3997.0,2837.0,4751.0,2837.0,4751.0,4887.0,3997.0,4887.0,"[م  فردان ڠبفݢو چروراوڽ فبڠن شفوسي مشاڽق هبنرون سبڠافون! ڤيو4  هم کببو ڤڠنه چيف ابت تله دتربما اوله ݢوند فد 30- اڤريل اي کرال لنوفڤ برهرݢ جيڠ اي يڠ تله مبلي سيڠافورا 3 اڤربل  سحورڠ فڤ فتجوڤين ”3ي ڤلبنية دنابيڠکن دڤݢݢوڠ بودبون موڠة درها اننوق بدان٢ درفاه دانوء اأ3 فرکتل دسببڠافورا هاري ابن فلسه بڠ اک نبکية فسربوه نله دادݢ بڠ برهرݢ 81,500 درماون يلي جکية وايڠ دکمنترين کصيحان ”اوڤجار1““ وف في ابفس کبشبکن دسيضي درمناون بلبڠ ”عسلي““ فسکية يجدف فببله 1.500 منرلها ڤردان سا نسو",other_or_undetermined,other,
3711,UM-1968-04-06-11,1506010,236.0,5919.0,3145.0,5919.0,3145.0,8365.0,236.0,8365.0,"وان برجاوهڽ دري ايبوليت کالودکمفوڠ ک  فله سومميڠ لبيک ن       ڠ    ڠوفتدا موادو  تواث ڤولوکن. ريڤن، سنڠ دان سسواي انتوقکزنان دروسه، دتمفد يڠ ه اد دک تمئأل ئمببئردݢ فواوسمان،ديمه دان افتوڤقماس کجماسن دمان ٢سياج تنا سيارڠ کسوݢران. ايشجسبين لهوبتدا 4806- ) اين بوله حمبکلک تتڠالݢ ݢترنبا2 سچيارا تروس (ت4) کلو واڠ لمساڽ فييلهدست دا(0)2? 24 بول 24. .کقوانن تناک نيربکن سئياس تيدقجراوبه. دلڠي  دڠو  وڤو ممئتاڠ  اتنوه منامتکن اييلڤ درهد روسڽ حاڤب-  برڤيمسبهن تتناسکت ڤيڠڠ 2 ک وا ڤ. کا تستميوان٢ سڠرت ابتله يڠ فبواة اک برجامين دات تاهلام . تيوله دکوناسک دد الم سبارڠ کاداي چتوايڠ دات سواساڽ فييوق اسيين دان برتنالڠ ترمشهورددنيا، مودسل ک100 -ڠ اين حمفويا ي درديکا بوڽ اوله هونشدا يڠ ستڠيي فوه مييق سبايق32.اکيلين بوله تاهن ساوم 5 جم  بستروڤ. اک ديدڤ بيسسييڠ 3و جسس في بڠڤلبيه ليسريوله جوتدکوناݢن دڠڽ عاکاله سميوڠن يڠ براسيق .کالو رومه توان مرلوکن تناك ݢيمريك ووڠيله موديلE-10190 ايڽ سکارڠ. لن کبن بک يل اين رڠنن دات ينديق. هوڽئدا هبست يسميڤ ينچين لبيتريک مودا مڤوياي براکي٢ مودنيبل، دوکب 309 واڽ سهڠڤکقڽ)ڽ).   واه"" استتوق مموس برمبا8ي7کلواڽ ات ککينا . کوبويل اتبلئ يجين ݢيتوبيلݢ مويئدا ستارڠ 9قڽ- ق س    هوفندا موتور کمفني ليلبد. نوکو، جڤون  فقيدر: ڤرببدان اڠلو- امريکان (44] سنديرين برحد. مليسيا. سيڠافورا، بروي",other_or_undetermined,other,
3712,UM-1968-04-06-12,1506058,3075.0,1940.0,3840.0,1940.0,3840.0,4640.0,3075.0,4640.0,ساج سماي التوف ک دار او مينوم کوفي ککدي ڽمس دزک نورن د بارو سببااج کيراا فوکل ݢمير وايڠ 6.15 فاݢي منورة دأيسم فڠݢوڠ ”االحمر 55 ڤن کچادين ايت برلاکو در سبوق. عاقبة فرلڠکارن کا لنڽ نله منداافه، چدرا دبهاݢين کنيڠ کيري دان کااکي ملا يو او نو سمن جرو ݢمڽر ي دا يم کسلاالل. متار عماافميک کڠللان چدرا فاره دبها ݢين سمتڠه سلڠس ݢرومهسا کية دماسوڤکن عاني 0 جم لبو واله، 47 تاهون تله تاأي تر مميوة کيرا٢ 4 فمندو مو تورسيکل سيني فاݢي اين سناڤق داتو دري کدوااڽ٢ تراليبة فرلڠݢارن دفکن ملا يو ااو تو سڽ جرو ݢمبر دالمم سماتو جسارا دسلا تر بو له “ سنا نليک سئورڠ فمندو موتورسيکل سمندو هو نورسيکل کوالا لمفور 5 اافحريل ريوله سلڤسي ملفݢر جروݢمبو ونوس ملابو,film,other,
3713,UM-1968-04-07-12,1506344,3909.0,6960.0,4634.0,6960.0,4634.0,8248.0,3909.0,8248.0,فرايأن هاري فرطبالن ايست فرچوما باݢي کالقا سکوله دسموا فڠݢوڠ اچارا ترماسوق ڤرتنجوقئن اکن جوݢ دادکن. کمو نچق دان تارين٢ کبودايأن سموا قوم دلميه تامن بوڤا سرمبن يڠ اينده اليکاراݢم. کريتا٢ کن دادکن دالم مان برباݢي٢ رهياس 5اان برجالن کاݢي سمييلن فرايأن سلمأ سميڠݢو وايڠ ݢمبر دالم بندر اين، )(سمبوڠن دري هوݢ  ڤرارقڠڽ فر تنجوفئن کمب فنچراݢم، سااتو وايڠ فمو,film,live_event,Seremban
3714,UM-1968-04-08-4,1506645,1615.0,892.0,2373.0,892.0,2373.0,4624.0,1615.0,4624.0,"دأيره""6.15 رمفي مالم، 6.30 O.30 30. 1 ورت بريتا، 11.35 لمه 8 ورت بريتا، 6.10 بريتا داودارا، 6.30 بڠمغرب]سليڠن فمبائونن ديسا، 9 فيليهن 40. مرݢ کته 45. 1هيبوران ضتڠ:2 لاݢو٢ هاواي 2.15 هيبوران، 2.30 فرمنتأن فتڠ مليننيا 5ورت بريتا“ 5.10 عرݢ فاسران 5.15 فرمنتأن 0 زافين O.15 ديوان بهاس ماݢمم: 7سليڠن.7.05 اولاسمن 9.50 سنندو ڠ مالم، 10 ورت بريتا، 10.10 ليده فڠارڠ، ين3 ديندڠ تبراو، 3.30 رمفي سوري، 4 اورکيس حمزه سوکرامي، 5.45 لافوران سوکن وا ليننا. 11 ورت برينا،1.05 السک ر لچاڠن، 12.02 ڤيصه دان فندڠ. 9.30 فمبريتا کيت، دڤرله سايڠ، 11 وايڠ کولية 0ݢ.ڤ فخعمومن دولمة. 4.30 اورکيس راديو بريتا، 7.15 هيبوران مالم، ݢلف 6.45 فنتس موسيق، 9.02 فرمنتأن فنچراݢم 10 مجله لاݢو. 12.30 ايراما رلچق4 سفينتس لانو 7.05 ديندڠ دا لاݢو، 7.30 ورت بربتا، 7.40 0.45 ݢمبيرا ريا، 7 رلوئمن 1.30 ورت بر لنام هارين 5.50 فيستا سوري، 6.30 ورت بربتا، 6.40 سليڠن هيبوران سمبيل سارفن،ݢ يسڠ٢. O05.8 ايراما فاݢي، O.35 هيبوران اينسمنرو مبنتل ڤاݢي: 6 رممکاسن رلچاڠن، 0.02 بچأن ڤرأن 6.15 لاݢو٢ نيمور نڠه 0.30 دعا همبامو مننصات O.15 ماري منأريم راڽلبو ملبجسا 5O. جرو هبجبه“ فڠاري: 12 کنا ڠن، 7.30 چريتا 1 بوما رمفي، فبلبهن فناݢم نخهاري ݢام ڽالهم",puppetry,media_content,
3715,UM-1968-04-15-7,1508556,267.0,4305.0,1024.0,4305.0,1024.0,6037.0,267.0,6037.0,جبا نن داد کن جوݢ فنر اڠمن ناي4 فر تنجوقئن وايڠ ݢمير دري يبو دان داف فوم٢ مندافة سمبوتن دري مو لاءي ببتنله مبنا کن سو کجيتان بحرالدين بن حاج فݢاوي دأيره دوئون، توان هائة دري اورڠرامي ايأله تنتڠ ݢيراا 1.900 کفيڠ رساله دل4 سئورڠ جروچاکف فر نچائمن کران فر نچاڠن کلوارݢ تله دأيره دوئڠون، تنه ممبري اما للة فاميران نڠ مندافة سمبوتن عبدالرأيس، سلاکو فڠروسسى چواتنکواس هلري کصيحاتن دبهاݢبکنا کفد اورڠرامي سد لي باݢي دأبره دوئمون. فر نچائمن کئو ارݢ کيڠسأن کلو !رݢ دماݢمم ايليت ف لچاڠن ا,film,live_event,
3716,UM-1968-04-17-3,1509065,3304.0,369.0,4013.0,369.0,4013.0,4686.0,3304.0,4686.0,"سميوڠئڽ دموݢ ݢ ترڠمݢا نو هارى اين T54O000 ددأبي٥ و لو لخ برهݢ يندائ کوالا ترڠݢا لو 16 کر اجأن نرڠݢا لو تن سري ابر اهيم تيممن?_ه يڠ وجوا لن اياله ممبري لس4 کران کموداهن فرهو بڠن باݢي سيڠکة تله ممبينا 450 باتو کلينيق٢. سکواݢه٢ سرت دو کنله التوق حاصميل اد مممر محصول مريکدتمن مودهدا سدو ڤت مرسميکن تيݢ فروجيق موده نورن کبندر ݢسممن کمسهن فمباڠو نن نݢارا دان نوار بڠو مسجد٢"" سوراو٢، تاليأير، وا.لڠ مبري بنتوان٢ فرتالين، منونتون وايڠ“ جلسکن ”بوکن انتوق بڠ فکري مڠيڠنکن رعية ک اجأن دنو مذضي منترک کار منتري بس 3سمفيڠ و مڠلو ارکن هنو لنون برکات دمکين هݢ ترڠݢنو دڠم چالڽ تݢس بمدک کنان برجولي٢ ورڠم امي رسوک٢ جاتسن اي ذجوان منک افه نبيڠݢي: جالن٢ ڤ بل فر رعبيه دران",other_or_undetermined,other,
