,page_id,region_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_x3,bbox_y3,bbox_x4,bbox_y4,region_text,wayang_type,article_genre,event_city
267,UM-1956-12-10-8,149167,5534.0,4438.0,6273.0,4438.0,6273.0,4534.0,5534.0,4534.0,فرتنجوڤئن وايڠ ݢمبر انتوق,film,other,
268,UM-1956-12-11-4,149408,1655.0,7711.0,3962.0,7711.0,3962.0,8237.0,1655.0,8237.0,"يه، تنجوڠ فاݢر رود"" سيڠافورا تافي کيني سوده سکين مندافة سيجيل تيݢ دان ݢورو٢ لام 24 (11) اسمعيل بن ميدو مولو بي تيدق داتڠ کماري لاݢي. نورمل. 439 بي، باتو 14 ستڠه، سمباوڠ کامي هارف مندافة کفد کسا توان ݢورو٢ ملا يو فرهاتين دري فيهق يڠ برکنأن سمننجوڠ، (کفݢمس) دان رود، سيڠافورا (12) عبدالرحمن انتوق مڠادکن تايڠن وايڠ کساتوان ݢورو٢ ملايو جوهر، بن عئمان، 42 تنجوڠ کليڠ،",other_or_undetermined,live_event,Johor
269,UM-1956-12-11-4,149411,3209.0,7618.0,3913.0,7618.0,3913.0,7718.0,3209.0,7718.0,منايڠکن وايڠ ݢمبرڽ دسيني،,film,other,
270,UM-1956-12-11-4,149413,2422.0,6705.0,3919.0,6705.0,3919.0,7525.0,2422.0,7525.0,ڠ بتول٢ چندروڠ دان مليهة يڠين برکبوليهن دالم بهاس ملايو کران ݢورو٢ مکتب يڠ مندافة ايڠ کمبر سيجيل کتيݢ جوݢ تيدق کامي فندودق٢ کمفوڠ کورڠ کبوليهنڽ. بکور، جنوڠ، کوالا کڠسر، دمکين جوݢ دڠن ݢورو٢ فيرق،ايڠين بنر هندق مليهة بورمل تيدق کورڠ يڠ فرتنجوقئن وايڠ ݢمبر. بياسڽ برکبوليهن سفرت ايت. چارا,film,other,
271,UM-1956-12-11-8,149627,1629.0,5712.0,2377.0,5712.0,2377.0,8312.0,1629.0,8312.0,"200 مڽقسيکن فرتنجوقئن فيستا دکوالا لاڠة نتيڠ 10 دسيمبر - لبه 200 اورڠ تله مڽقسيکن رتنجوقئن ""فيستا“ يڠ دادکن ارو٢ اين دمقيم بندر سوڠي بواي اينله فرتنجوقئن رفيستا، ڠ فرتام کالي دادکن دالم ججاهن کوالا لاڠة دفيستا“ ترسبوة تله د بوك دڠن رسميڽ اوله توان سيد بدالله فݢاوي ججاهن کوالالاڠة. افن بواه فنتس تله دديريکن نتوق مننجوقکن ببراف جنيس کسنيان اصلي ترماسوق جمفوليڠن، جيدوران، وايڠ کولية دابوس ملايو، ڽاڽين دان تارين٢ . ابو بکر فڠهولو مقيم بندر ان فڠروسي فيستا ترسبوة ڽتاکن بهوا دسمفيڠ ممفرکنلکن کسنيان دان کبودا يأن ملا يو مک فيستاايت دافة مننجوقکن رفادوان دان کرجسام يڠ ايرن",puppetry,live_event,Kuala Langat
272,UM-1956-12-12-3,149857,5773.0,5278.0,6556.0,5278.0,6556.0,6861.0,5773.0,6861.0,"ڤنرا فت بهارويڠ بوݢه سناديکرع دوان موراسمولد ددالم 24 جم اورڠم٢ يڠ مڠيداأ ڤي کييله ڠس کيوت مڠترسجج"" بدارڠ ڤه بداره کوترهليه ڠايڠات داد مري سجيڠݢي نتاسبلوم سمڤ ماسن اک بيتن سوات فلراغتن مقواتک ڠ دتفد اول سوييڠ دتتورنييقميسا امرکا وترافي بتبما روايڠ اکع ممبرين باليکڽ ديڠن سنڠ داد مترارن کتاس فدکلبنرد بدان دوان ڤب که بڠ ميواق مڠراتݢرم اوت دان ڠرايڠاتن دا دنا سفرڠ اويڠ يڠ مودا دبالم تجغرةض هارکي. سبيمدت فدافا ايم اويا تن درويه يحساأڠت يايک "" بيبڠ دماه مبب ي سيائ شيل.تا نليه برينه ران اي هبروکککوتڠ رارڠ تتاݢه يڠسجارو داڠم ه2 سمم. دنلاوبتبݢچ م باري دسقرڠ بياسس دڠڠ تيدست مرزسسقأک ودکرانم کجياه اويت يڠبهاررڤيت متبرنام باي جسي ددالمبمرت امرتيکا. سارڠ ايرن رسيني موت سده بوله دافت دمرايت٢ کدي اربيت رڠ متنندرڠي جامايت بڠکݢرم فييکڠ هاݢي دتوات حکت بنيدق باڠ دتولڠݢره جاليݢت.با ديج منتي مريکر کود ترارم فراساݢ تريد کريحت دادڠ سݢ راڠ ڠاسان ڽانتري2 تاحعوي لمه مريا. بکت بتدتفولڠک کودق بڠکوسسڠ ران دتاعݢ مندافت واڠ عرکن بأليفمبدويݢ بڠ د کالي رمقدوڠيا  کورڠ دات بيا ميانأ أيت  ملد مݢمبأکرمکبجنمتاس دأرککوڠت",other_or_undetermined,other,
273,UM-1956-12-12-7,150121,4068.0,1035.0,4795.0,1035.0,4795.0,2095.0,4068.0,2095.0,جوکي هيلڠ واڠ سورڠ جوکي کودا لومب سيڠافورا، سي: ايچ. فرينکلين له کهيلاڠن واڠ توني سباڽق 1006ڠ مالم سمالم افبيل رومهڽ کمبريج رود دݢليده اوله نچوري کجادين اين برلاکو سدڠ ي منونتون وايڠ دفڠݢوڠ يکس. فوليس سدڠ منجالنکن,stage_performance,other,
274,UM-1956-12-18-6,152359,2421.0,5666.0,3158.0,5666.0,3158.0,6496.0,2421.0,6496.0,کوالا ليفيس 17 دسيمبر - شوارة اݢوڠ فرساتوان بکس ڠݢوت٢ فاسوقکن کسلامتن چواڠن کوالا ليفيس اکن دادکن د 25 دان 26 دسيمبر اين فڠݢوڠ وايڠ فارادأيس. مالم يکا ورن اکن دادکن انتوق ڠڤو تيف ”درما چواڠن فد 25,film,live_event,Kuala Lumpur
275,UM-1956-12-25-1,155405,5746.0,3984.0,6520.0,3984.0,6520.0,6197.0,5746.0,6197.0,"ارتي نݢارا جوهر بهارو مڠنجورکن فرجمفأن رامي مبنته کنايککن چوکي جوهر بهارو24 دسيمير - ساتو فرجهفأن رامي کران ممبنته ن و اکن دادکن دفڠݢوڠ وايڠ جوهر يهارو ڤد 28 دسيمبر إيڽ مولاءي جم 9 فاݢي دبأود نجوران فارتي نݢارا چواڠن جوهر بهارو. سمالم فارتي نݢارا چواڠن جوهر بهارو تله مڠادکن ساتو کرامين يڠ دفڠݢيل ""فرجمفأن د تامن“ دهلامن رومه داتوء عون دبوکية جفون. ماسوق کتامن ايت اياله دڠن بايران 30 سين کران درما فجابة فارتي نݢارا چواڠن جوهر بهارو. برباݢي٢ فرمأينن دان جوالن مکانن دادکن دري جم 4 فتڠ هڠݢ12",other_or_undetermined,live_event,Johor Bahru
276,UM-1956-12-28-4,157071,3316.0,3505.0,4805.0,3505.0,4805.0,5947.0,3316.0,5947.0,سکارڠ مڠݢو ناکن بهاس ايت“  نتافي هڠݢ هاري اين لاچوران سماکين مريبق سمواڽ ماسيه تيڠݢل چاکف ساج، کران کباڽقکن فکليليڠ ساي مراس دوکچيت کراجأن باڽق يڠ دتوليس دالم ليهتکن فلاچوران٢ کيني ساڠة منجادي٢ دببراف بواه ندر ددالم نݢري سفرت ماهو فادڠ فرماينن فول دکوا نتن، منتاکب کوالا ليفيس کاواسن فکن فارية راج، دان دلاين٢ تمفة لاݢي باتو فهة، جوهر“ سماکين هاري کالو سکيراڽ فرکارا سفرت برتمبه رامي دان ماجو دڠن ترديريڽ برباݢي٢ باڠونن يت دديمکن ساج مك. ساي رچاي اکن برتمبه بياق دان سفرت لوکل کأو نسل، مسجد جامع، شريکة بکرجسام، فڠݢوڠ ملواس لاݢي وايڠ ݢمبره سکوله چينا ساي ايڠين مندافة فنراڠن يليفونا يقسچينج دان فرهنتين جلس دري فيهق يڠ برکواس لمفو ايليقتر يک يافکه يڠ سبنرڽ برتڠݢوڠجواب دان بارو٢ اين کابرڽ نتوق منچݢهڽ، اداکه فيهق فيهق يڠ برکواس هندق مڠادکن جباتن اݢام اتو فون فوليس?- بکالن اير ڤأيف، سرت جالن نتي فلاچوران، کوالا ليفيس، اي ملالوءي فارية دأون هڠ کريزب ساتو. اوله ايت ساي سوك نوڠککو بنتوان مڠشورکن کفد فيهق ݢراجأن,film,other,
277,UM-1957-01-01-6,158629,911.0,4174.0,1642.0,4174.0,1642.0,7098.0,911.0,7098.0,کاواسن ايت سکارڠ. وکيل٢ کأمفة فارتي أيمڽ مفو ڽأي هاتو ڤندافة بهوا رعية تنجوڠ ايفوة. بوکنله با يڠکر فد فڽنته کراجأن، نتافي کران مسکينن هيدوف مك مريک يدق دأفة ممباير چوکي٢ يڠ کناکن کأتس مريک. فرجمفأن ترسبوة دانجورکن له فارتي رعية. وکيل فارتي کرا منجادي فڠروسي دان دکن دالم رومه امنو، تنيجوڠ يفوه ڠستاون بارو مونچول کسيڠافوراي   سبواد وايڠ بڠساون يڠ بارو له مونچول دسيڠافورا دان کارڠ سدڠ برماين دتامن بيبوران هيفي ورلد ترکنل دڠن نام بڠساون ملايو، ڠساوناين دفيمفين اوله اهل اوق يڠ ترکنل دملايا، امن يلون،دان باڽق فلاکو تڽ٢ اداله رديري دري فساين٢ بڠساون ڠ ترکنل سفرت احمد نيسفو يمين اودا عمر، ييم مينه دوله کواڠ، فوتيه لاوق، رادين,stage_performance,live_event,Singapore
278,UM-1957-01-01-8,158791,86.0,473.0,1532.0,473.0,1532.0,1265.0,86.0,1265.0,30 جسأدڠي?ول 4376 رتنجوقئن فيستا تمفاتن دان ”وسيل بازر“، بوکية بينتڠ فارك? کوالا لمفور دري 24 دسيمبر هڠݢ 1 جنواري 1957 تيڠݢل هاري اين سهاج راتچاڠن هاري اين1 جنواري سفرت برا يکوة:- فنتس بي - فرادوان مڽاڽي لاݢو٢ ملايو. فنتس سي - وايڠ چينا,stage_performance,live_event,Kuala Lumpur
279,UM-1957-01-03-7,159252,3325.0,903.0,4072.0,903.0,4072.0,6138.0,3325.0,6138.0,لنيڠن چاڠن رڽيݢکا ڽهيوت کوت بهارو 2 چنواري رايأن هاري کييرديکأن ميا اهون دفن اݢن دسمبوة بچارا فيݢري کيتن ساندالي کراچأن سدڠ يݢرچسلم دڠن رباݢي٢ فرتوبهن اورڠرامي کراين مڠانور چارا٢ فرا يأنايت. اچاراڽ٢ اياله انتارا ننجوقکن 35 جنيس فرماينن کبودايأن تارين دان کسنيان لايو اصلي. فرايأن اکن يرجالن يلا تيݢ هاري تيݢ مالم رتورة٢ فرماينن٢ دان تاريڽ٢ايت رملسيوقله وايڠ کولية، وبان سر، تارين کلنتن، مايڽ ݢيايڠ ايڠ٢ سيفق راݢ فتري دان باݢيڽ. مأيوڠ دان لاين٢ رماينن ملايو اصلي يڠ مشهور کلنتن تيدق کتيڠݢالن اکن فرتنجوقکن. بلاين دري ايت، اکن ادکن جوݢ فرارقئن لوري٢ کريتا٢، موتورسيکل، بيچا رودا تيݢ، کريتا لمبو دان کريتا تولق يڠ اکن دهياس ڠن برباݢي٢ فرهياسن. فرارقئن فتري چنتيق اکن ڠيکوتي فول فرهياسن ٢کريتا٢ يت. سموا قوم اکن مڠمبيل هاݢين دالم فرارقئن فتري چنتيق اين. دبلاکڠ فرارقئن ين ننتي اکن تورة فول هل٢ لاوق جنال، فاسوقکن٢ نچراݢم دان بوڽين٢ لاين يڠ کن دماينکن اوله برباݢي وم دالم نݢري اين. فرتنجوقين فرسنديڠن فڠنتين دري برباݢي٢ بڠسا جوݢ دادکن. ساتو لاݢي تماش کن ڠ اکن مناريق هاني اياله يياش سوڠي دمان برباݢي٢ رماينن سوڠي دان فرارقين اکن ادکن. ددارة فول اکن دادکن بتنچجوقن. فادڠ دان برباݢي٢ بمأينن کن فربلتجأن کران فرايأن اين,puppetry,live_event,Kuala Lumpur
280,UM-1957-01-04-4,159600,1646.0,1092.0,3918.0,1092.0,3918.0,1996.0,1646.0,1996.0,اورݢانيساسيڽ انتوق مڠهادفي توݢسڽ٢ دالم سݢنف لافڠن اتو منجواب رنچاڠن٢ نتارا فراوباهن٢ ايت اياله فمبنتوقين ببراف جوا تنکواس يڠ تݢوران٢ يڠ دهادفکن کفد خصوص دتوݢسکن انتوق مڠهادفي سوأل٢ دالم ساتو٢ لافڠن منو دالم اخبار٢ ترتنتو. دباوه اين کيت سيارکن فڽوسنن جوا تنکواس٢ ايت کتيݢ، مڽيمفن کراتن٢ دان توݢسڽ٢ سکالي. دري اخبار، مجله دان سباکيڽ. جوا تنکواس٢ اين بايک دفريڠکة مان جوݢ اداله برکواس دان کأمفة، منو بهکن جباتن٢ بيبس ممبواة رنچاڠن٢ باݢي ملقسانکن تڠݢوڠن دان کواجيفن علومات دان بيليق٢ بچأن. جوا تنکواسڽ. کليم، مڤادکن وايڠ٢ ݢمبر تتافي سݢل رنچاڠن٢ ايتهاروس دفرستوجوءي اوله مجلس٢,film,other,
281,UM-1957-01-05-4,160153,2405.0,3130.0,3892.0,3130.0,3892.0,3628.0,2405.0,3628.0,منو چواڠن تنجوڠ ايفوه، تيف٢ تاهون مولاءي بولن ݢري سمبيلن، يڠ تله دادکن قتوبر هڠݢ مرچ، کريتا٢ بد تڠݢل 9 دسيمبر يڠ لالو. اوبة، کريتا٢ وايڠ دان دالم اوتوسن ملايو ݢيڽ٢ يڠکوتن دن کلوارن 19 دمر يڠ لاو,other_or_undetermined,other,
282,UM-1957-01-05-7,160299,1762.0,6532.0,2492.0,6532.0,2492.0,8554.0,1762.0,8554.0," ورکيسة هاواين رامي ديندڠ 7624.63 -132 ميتر) جم 7 مالم فرخبران، 7.10 رڠکاسن خبار، (7.2 اورکيسة ماروتي 7.3 فنچراݢم فاسوڤکن فوليس ݢارا”8 فرخبران“ 805 سيارن مرنته، 8.30 ايبو کوت هاري ين. 8.48 سفتانادا“9 ريفورتڽس 9.14 وايڠ ݢوليق، 10 فرخبران 10.15 هڠݢ 1 سمبوڠن وايڠ ݢوليق دان تمت. ايسوق (19.90 - ,122-4263 يتر) جم?فاݢي ڤرخبران 7.1 ميڠݢو داتڠ، 30 7اورکيسة لاني، 8 فرخبران، 8.10 ميڠݢو ݢمبيرا، 830 رمفاين راديو،9 رخبران“ 9.10 ݢندڠ فنچق، 30. چريتا“ 9.40 لاݢو٢ تأ برساجق 1 سيارن دري ݢدوڠ ارچا.",puppetry,media_content,
283,UM-1957-01-08-5,161815,3466.0,2291.0,4959.0,2291.0,4959.0,2855.0,3466.0,2855.0,دفن. جوا تنکواس بولن سابية ميره کفوتسن انتوق مڠادکن جوݢ مڠمبيل کفوتسن انتوق فليݢ دى“ اين تله دامبيل مرايو کفد سموا توان فوڽ الم مشوارة سيقسي بنتوان فڠݢوڠ وايڠ ݢمبر اݢر منايڠکن موم جواتنکواس ترسبوة سهاري خصوص انتوق درما٢,film,other,
284,UM-1957-01-09-3,162162,5692.0,5907.0,6456.0,5907.0,6456.0,8249.0,5692.0,8249.0,يڠ ممباوا فيسو فوليس سيڠافورا تله منڠکف سورڠ فمودا ملايو ددالم کاواسن فرتنجوقئن وايڠ چين دکولم اير لين، سيڠافورا، مالم سمائم، کران دي دجمفأي ممباوا سبيله فيسو فوليس تله برکجر کتمڤة فرتنجوقئن وايڠ چينا أيت ستلم منداڤةمعلومات بهوا دو فاسوقکن ݢيڠستر اکن برتمفور دسيتو. ستيباڽ فاسوقکن فوليس دسيتو اهل٢ ݢيڠستريڠ برکمفول تله ملاريݢن ديري فوليس تله ممرقسأ ببرأف اورڠ دمودا يڠ دشککي اهل ݢيڠستر ددالم ففرقسأن ايت فوليس قله برجمفا دڠن فسمودا ملايو ڠ ممباوا سبيله فيسو دان منڠکفڽ,stage_performance,live_event,Singapore
285,UM-1957-01-10-6,162932,5406.0,2198.0,6204.0,2198.0,6204.0,8536.0,5406.0,8536.0,صالح يڠ مڽواراکن کدوکچيتأن اڠݢوت٢ بکس اڠکاتن لاوڤ دراج کران تيدق اد فراو نتوقئن واڠ انتوق بايران واڠ فرخدماتن سبرڠ لاوة (او برسي ايلاءونس) دان کولو نيال ايلاءونس دباير کفد مريک. ولو فون مريک تله مڠموکاکن نتوتن فمبايران دأتس دو جنيس ايلاءونس سفوله تاهون دولو هڠݢاله سمفي هاري اين ساتو سين فون مريك تيدق داڤة ن-٢. بليو منرڠکن بهوا دماس مريك برحدمة دکولو مبو دولو فيهق يڠ برکواس تنترا برجنجي انتوق ممباير کدواڽ٢ ايلاءونس سبرڠ لاوة دان ايللاون س فرخدماتن انق تانه چجاهن کران هندق ممفرجواڠکڽ تنتوتن٢ قرسبوة مکك بکس٢ اڠݢوت اڠکاتن لاوة دراج تلة مڠمبيل سئورڠ لوير، تتافي تيدق جوݢ برجاي. أ. رحمة بن صاايح تله مڠلوارکن فوتڠن سور تخبر مجلس يڠ تله بوروق٢ يڠ منچريتاکن رواية فرجواڠن تنترا لاوة سلايو دسيلون روايڠ دالم فوتڠن سور تخبر مجلس ايت دفتيق دري بريتا احبار تأيمس اوف سيلون بريتاتأيمس وف سيلون ايت ممبريتاکن لاواتن توان يڠ تراو تام فڠليم اݢوڠ (نماڽ تيدق ترسبوة دالم خبار مجلس) انتوق ممرقس تنترا لاوة ملا يو يڠ ماسيه برجواڠ ملاون جفون دسيلون. بريتا اخبار نأيمس اوف بيلون منصفتکڽ بنترا لاو يڠ يڤرتاهنکن علايبو فولو سيلون ايت يچة٢ دبان ݢفن، فکرسأن فنتيڠ مريک ايأله منجادکلاي باݢي کفلفرڠ٢ ڠ يرݢ٢ دان منجادي سهݢن سرفد فرتهانن لاوة يڠ يمڠ دکهندقکي تنترا لاوة ملايو يڠ يفرقس اوله يڠ تراوتام فڠليمأ اݢوڠ يڠ اياله ساقي باقي يڠ ترسلامة درڠد ݢفلڤرڠ٢ بيڠ تله کن تورفيدو، بوم جفون. باخبار هتن اوف ڽلون ٢يت مڽو تکن با مد تود باب يڠ کنا ڤلورو ميشنݢن چفوڽ دان فلورون باسيه رتيڠݢل دالم فها ليريڽ. شيخ ڠسين يڠ فهاڽ د تسبوسي اوله توجه بوتير ڠلورو وان ترهاسو قله ام ايبيل سيمينا ره نديري ڠ هاڽ سئورڠ ساج يڠ تر.الامة درفد ݢنبوة برڽتيش يڠ تله فچه کنا سرڠ دفرأيرأن لاوة ندونيسيا. أ. رحمة دڠن ساتو فلمفوڠ تله هاڽوة ببراف هاري,other_or_undetermined,other,
286,UM-1957-01-10-7,163029,4894.0,3711.0,5640.0,3711.0,5640.0,4709.0,4894.0,4709.0,تماش ايت اکن دادکن دتامن هيبوران باتو فهة (کيمس ارک) دڠن مڠادکن برباݢي٢ جنيس فرماينن يڠ برداسرکڽ کسيان دان فراوسهأن سفرت رتنجوقئن٢ وايڠ ݢمبر وݢيسن٢. فاميران بوکو٢ رادوان٢ مڽاڽي دان فيشين فکاين فرتنجوقين٢ درفدحاصيل٢ ومي دان هيدوفن٢ فرتوکاڠن,film,live_event,
287,UM-1957-01-11-8,163651,2387.0,4628.0,3117.0,4628.0,3117.0,5282.0,2387.0,5282.0,وايڠ ݢمبر فرچوما منو چواڠن تڠلين، سيڠافورا کن منايڠکن وا يڠ ݢمبر فرچوم کمفوڠ ايليس رود فد مالم 14 جنواري اين مولاءي جم 8 مالم رتنجوقين اين تربوك کفد,film,live_event,Singapore
288,UM-1957-01-12-1,163692,5798.0,4714.0,6575.0,4714.0,6575.0,8642.0,5798.0,8642.0,رکندوڠ دالم کڽتأن رسمي برايکوتن دڠن ککاچوان ايت تله منتفکن سموا سکوله٢ (ترماسوق سکوله ملايو) اکن دبوک سمولا فد هاري اننين 14 جنواري سلوره بندر راي فولو فينڠ تله بتول٢ فوليه هاري اين دان کمبالي سفرت سديکالا. سموا کدي٢ دان فڠݢوڠ٢ وايڠ تله دبوک مڽببکن اورڠرامي ماکين يقين بهوا کأمانن باݢي بندر راي اين تله بتول٢ باليک سفرت بياس. فرنته برکوروڠ دکناکن لاݢي فد مالم اين دان مونکين دوا تيݢ مالم لاݢي ساج دري جم 8 مالم هڠݢ5 فاݢي بيسوقڽ باݢي سلوره بندر اي اين دان اير ايتم جوݢ مالم تادي 16 اورڠ لاݢي تله دتڠکف اوله فوليس کران ملڠݢر فرنته برکوروڠ. سمواڽ تله دتوده دمحکمه دان دد ندا فاݢي اين. فيهق فوليس تله جوݢ منڠکف 13 اورڠ لاݢي سمسيڠ٢ يڠ دشککي. تتافي تيدق اد اف٢ ستجات ددافتي فد مريکئيت سلفس دجالنکن فمرقسأن مك ريک٢ يڠ تيدق ترکأية دالم ککاچوان بارو٢ اين اکن د بيبسکن. کربونيل داتڠ ملاوة فوليس فسورهجاي فرسکتوان تانه ملايو، توان دبليو. ايل. ار کر بونيل، تله تيبا دفولو فينڠ ليواة فتڠ سمالم سباݢي ممبواة لاواتن بياس دان,other_or_undetermined,live_event,Pulau Pinang
289,UM-1957-01-15-7,165182,5056.0,3832.0,5795.0,3832.0,5795.0,4915.0,5056.0,4915.0,فيستا تاميل دسيڠافورا مجلس فوواکيلين اورڠ٢ بلميل بدسيڠلفورها متله مڠادکن ماش سفورق فرتنجوقئن وايڠ مبرفرچومله فرتنجوقئن برنڠ رلاواتن بيدڤينتن، تارين دان وسيق“، فنچراݢم، فرتنجوقئن کاتق٢ دان ساتو فرجمفأن رامي سلما سميڠݢو موتلاچي 5 جنواري ڠ لالو دالم فيست نتوق تاهون,other_or_undetermined,live_event,Singapore
290,UM-1957-01-16-5,165606,1855.0,480.0,2587.0,480.0,2587.0,2142.0,1855.0,2142.0,"چرامه تنتڠ بڠساون ديونيبرسيتي ملايا فرسکتوان بهاس ملايو و نيبرسيتي ملايا اکن مڠادکن چرامه لاݢي دأرتس ثياتر و نيبرسيتي ملايا فد مالم جمعة ڠݢل 17 جنواري اين، مولاءي 8.30. کالي اين چرامه ترسبوة جم کند بريکن اوله سودارا ايس کادر بسمن برتاجوق: ,رسفينتس الو دالم سجاره وايڠ بڠساون، چرامه اين تربوك کفد ورڠرامي دان سکلين اورڠ يڠ يناتيڽ دجمفوة حاضر، دمکين نورة سيارن ستيأوسها فرسکتوان هاس ملايو يو نيبرسيتي ملايا",stage_performance,live_event,
291,UM-1957-01-17-8,166314,3836.0,3131.0,5290.0,3131.0,5290.0,3737.0,3836.0,3737.0,فرينس رينر يڠ کتيݢ موناکو دان استريڽ فرينسس ݢريس (بکس سنيواتي فيلمݢريس کيلي) دݢمبر سدڠ کلوار ري فڠݢوڠ وايڠ مونتيا کارلو ݢومونة ستله مڠحاضري ساتو فرتنجوقئن کران فوڠتن درما فالڠ ميره. اينله کالي يڠ اخر فرينسس ݢريس کلوار دخلايق رامي سبلوم ماسوق کهوسفيتل کران ملاهيرکن انقڽ ڠ سولوڠ دالم ببراف ميڠݢو,stage_performance,live_event,Monte Carlo
292,UM-1957-01-19-1,166362,4934.0,3175.0,5700.0,3175.0,5700.0,6160.0,4934.0,6160.0,منورة بليو کݢنتيڠن يڠ رلاکو دمصر تله مڽببکن تمبڠ ڠڠکوتن ايت نايک بليو کمدين تله مباچ ساتو ناري هرݢ لبه کورڠ 20 جنيس بارڠ٢ کفرلوان هاري٢ وايڠ ݢمب بوله ماين مالم جمعة دقدح تافي يلم٢ اݢام ساج الور ستار 18 جنواري - کراجأن قدحتله مڠمبيل کفو تسن” ممبنرکن ڤرتنجوڤين ايڠ دادکن فد مالم جمعة، 31 جنواري اين، يأيت فد مالم هاري راي چينا. تتافي فيلم يڠ تايڠکن هندقله برچورق اکام امفة بلس بواه فڠݢوڠ وايڠ ݢمبر تله مرايو کفد کراجأن دح بارو٢ اين سفاي ممبنرکن رتنجوقئن٢ فيلم دادکن فد مالم جمعة ايت. رجك تيدق، تنتوله اورڠ٢ چينا مڽمبوة هاري راياڽ دڠن يدق مندافة هيبوران يڠ سمفرن رياهڽ“ کات مريک کراجأن منورة اوندڠ٢ دح اداله دلارڠ سبارڠ رتنجوقئن دادکن فد تيف٢,film,live_event,Alor Setar
293,UM-1957-01-19-2,166433,5491.0,4170.0,6245.0,4170.0,6245.0,5959.0,5491.0,5959.0,لالو سمالم تله منندا تاڠني يڠ ساتو فرجنجين دڠن وکيل٢ کراجأن برما. منورة فرجنجين ايت سوبية يونيان اکن مباڠونکن سباݢي هديه کفد رعية برما، سبواه ينستيتيوة تيکنيکل، سبواه هوسفيتل، سبواه فڠݢوڠ وايڠ، سبواه ديوان کبودا يأن، سبواه ديوان سوکن، سبواه ديوان فر تنجوقئن، سبواههو تيل، سبواه کولم برنڠ، دانلاين٢ باڠونن سباݢي ݢنتيڽ کرا جأن برما کن ممبري سباکي هديه کفد رعية سوبية برس دان لاين٢ حاصيل٢ بومي برما. سکوله تيکيکل ايت بوله مواة 1.000 اورڠ فننتوة. رومه,other_or_undetermined,other,
294,UM-1957-01-19-2,166447,4714.0,3966.0,6214.0,3966.0,6214.0,4077.0,4714.0,4077.0,"رومبوڠن ايکو نومي سوبية يڠ فڠݢوڠ وايڠ بوله مواة 1,800",other_or_undetermined,other,
295,UM-1957-01-19-4,166565,24.0,2843.0,1544.0,2843.0,1544.0,5024.0,24.0,5024.0,"- بوروه کريتافي، باتو انم سݢامة، باکل اڠݢوت کسا وان. سوأل فينجامن واڠ شريکة جو افن فارتي منورة اوندڠ٢ شريکة جيمة چرمة کمفوڠ استان راج"" رکية مر سيڠ رمبو، نݢري سمبيلن، ستيف اݢقڽ کران ساي منجادي هل دبنرکن مينجم واڠ دڠن بکس ستيأوسها فمودا امنو مک شرط سوده انم بولن کمدين سمنجق فارتي رعية مرسيڠ منجادي اهليڽ دتو بهکن، مک ساي تأ برهنتي٢ برداسرکن کفد اوندڠ٢ دسرڠ دالم وملايا مرديکا، يتوله، مك باڽق اهليڽ٢ يڠ بارو٢ اين فول سودارا مله منجادي اهل سلما ماس بدالکريم (ساي تأ مڠناليڽ) برسبوة تله مڠهنترکن فرمنتأن تله منوده فارتي رعية کو نڽ نتوق ممينجم واڠ. تتافي موجق اڠݢوت٢ امنو دان الڠڽ سمفي سکارڠ بلوم لاݢي ڠݢوت فارتي نݢار اسفاي ماسوق برحاصيل، فد حمل مريک تله منجادي اڠݢوت فارتي رعية. منجلسکن يوران. تاهوکه سودارا عبدالکريم ساي هارف فيهق يڠ برکنأن هوا فرتنجوقئن وايڠ ݢمبر مڠمبيل برة اݢر ممنوهي فرمنتأن ڠ کامي انجورکن نأ لام دولو هل٢ ايت. - عبدالرحمن مله مندافةسمبوتن يڠ فنوه دري جميل کمفوڠ استان راج رعية ولوفون تله چوب دهالڤي",film,other,
296,UM-1957-01-19-7,166702,2771.0,6785.0,3507.0,6785.0,3507.0,8523.0,2771.0,8523.0,"42.63 - 762 - 1.22 ميتر) جم 7مالم فرخبران“ 7.10 رڠکاسن سورتخبر“ 7.20 يأڽين٢ 7.50 اݢو٢ هيبوران، 8 فرخبران 8.01 سيارڽ فمرنته، 8.30 ايبو کوت هاري اين، 8.40 سفتا نادا 6ريفورتيس، 9.15 وايڠ کولية 1 فرخبران، 10.15 هڠݢ 1 مبوڠن وايڠ کولية دان تمت ايسوق (80 49.6319 - 122 يسر) جم 7فاݢي فرخبران، 7.10 يڠݢو دڠن 7.30 اورکيسن وارا اڠکاس، 8 فرخيران 3.10 اݢو٢ چارا بارة""9 فرخران 9.10 کسنيان ملوکو 9.3 چريتا 940 امفة سکاون حيي، 10 سيارن دري ݢدوڠ",puppetry,media_content,
